"questionId","questionNumber","questionName","answer","formula","solution","qti","sti","fti","questionText","solutionText","formulaText","hints","moreInfo","queDT","queStatus","examId","yearId","subjectId","chapterId","topicId","examSetId","dificultyId","optionId","wrongAns","set_question_number","autherMarkedQueOk","addedBy","fk_levelId","subjectName","mapQwId","fk_studentId","examName","examSetName","options","adminId","firstName","lastName","eqCommentId","dataEntryFixed","ownerOK","adminOK","ownerComment","adminComment","topicName","subjectCode","chapterName","fk_questionStatusId","fk_queAnsTypeId","fk_essId","essName","queAnsType","fk_examSetId","fk_queAnsTypeId","fk_optionId","dificulty","levelDifficultyId","levelDifficulty","levelDifficultyName","fk_yearId","essInstruction","questionStatusId","questionStatusName","qcStatusClass","examTypeId","examType","mainSubjectId"
"23721","30",,"D",,,"1","1","1","<p><strong>A homogeneous solid cylindrical roller of radius R and mass M is pulled on a cricket pitch by a horizontal force. Assuming rolling without slipping, angular acceleration of the cylinder is:&nbsp;</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{3\text F}{2\ \text {mR}}\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{\text F}{3\ \text {mR}}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{\text F}{2\ \text {mR}}\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{2\text F}{3\ \text {mR}}\)</span></strong></p>
","<p><span class=""math-tex"">\(\text {F-f=ma}\)</span></p>

<p><span class=""math-tex"">\(\text {fR}=\frac{1}{2}\text {mR}^2\alpha\)</span></p>

<p><span class=""math-tex"">\(\text a=\alpha\text R\)</span></p>
",,,,"2020-04-20 08:32:44","1","1",NULL,"3",NULL,NULL,"375","3","3","2","30","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14207","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23720","29",,"C",,,"1","1","1","<p><strong>An insulating thin rod of length&nbsp;<span class=""math-tex"">\(\ell\)</span>&nbsp;has a linear charge density&nbsp; <span class=""math-tex"">\(\rho(\text x)=\rho_0\frac{\text x}{\ell}\)</span>on it. The rod is&nbsp;rotated about an axis passing through the origin (x = 0) and perpendicular to the rod. If the rod makes n rotations per second, then the time averaged magnetic moment of the rod is:&nbsp;</strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\pi\text n\rho\ell^3\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{\pi}{3}\text n\rho\ell^3\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{\pi}{4}\text n\rho\ell^3\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\text n\rho\ell^3\)</span></strong></p>
","<p><span class=""math-tex"">\(\text {dM}=\text {di A}\)</span></p>

<p>&nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(=\Big(\frac{\text {dq}\omega}{2\pi}\Big)\pi\text x^2\)</span></p>

<p>&nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(=(\rho\text {dx})\frac{\omega}{2\pi}\pi\text x^2\)</span></p>

<p><span class=""math-tex"">\(\text M=\overset{\text L}{\underset{0}\int}\text{dM}\)</span></p>
",,,,"2020-04-20 08:25:15","1","1",NULL,"3",NULL,NULL,"375","2","3","2","29","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14206","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23719","28",,"C",,,"1","1","1","<p><strong>A piece of wood of mass 0.03 kg is dropped from the top of a 100 m height building. At the same time, a bullet of mass 0.02 kg is fired vertically upward, with a velocity&nbsp; <span class=""math-tex"">\(100\text {ms}^{-1}\)</span>&nbsp;,from the ground. The bullet gets embedded in the wood. Then the maximum height to which the combined system reaches above the top of the building before falling below is: <span class=""math-tex"">\((\text g = 10 \text{ms}^{-2}) \)</span>&nbsp;</strong></p>

<p><strong>(A) 20 m </strong></p>

<p><strong>(B) 30 m &nbsp;</strong></p>

<p><strong>(C) 40 m </strong></p>

<p><strong>(D) 10 m &nbsp;</strong><br />
&nbsp;</p>
","<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587370006.png"" style=""height:144px; width:120px"" /></strong></p>

<p><strong><span class=""math-tex"">\(\text Y_{\text {cm}}\)</span>&nbsp;&nbsp;from ground&nbsp;<span class=""math-tex"">\(=\frac{0.03\times100}{0.05}=60\  \text m\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text V_\text {cm}=\frac{0.02\times100}{0.05}=40\  \text{m/s}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text H=\frac{\text V^2_\text {cm}}{2\text g}=\frac{40\times40}{20}=80\ \text{m}\)</span></strong></p>

<p><strong>Height above building = 80 &ndash; 40 = 40 m &nbsp;&nbsp;</strong></p>
",,,,"2020-04-20 08:12:14","1","1",NULL,"3",NULL,NULL,"375","1","3","2","28","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14205","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23718","27",,"A",,,"1","1","1","<p><strong>A 2 W carbon resistor is color coded with green, black, red and brown respectively. The maximum current which can be passed through this resistor is: &nbsp;</strong></p>

<p><strong>(A) 20 mA </strong></p>

<p><strong>(B) 100 mA &nbsp;</strong></p>

<p><strong>(C) 0.4 mA </strong></p>

<p><strong>(D) 63 mA&nbsp;</strong></p>
","<p><strong>By colour coding,&nbsp;</strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(
\text R=50\times10^2\Omega\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(\text I^2\text R=\text P\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(\text I=\sqrt{\frac{\text P}{\text R}}=20 \ \text {mA}\)</span></strong></p>
",,,,"2020-04-20 08:02:58","1","1",NULL,"3",NULL,NULL,"375","3","3","2","27","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14204","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23717","26",,"C",,,"1","1","1","<p><strong>In the given circuit the cells have zero internal resistance. The currents (in Amperes) passing through resistance <span class=""math-tex"">\( \text R_1 \ \text {and}\  \text R_2 \)</span>respectively, are: &nbsp;</strong></p>

<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587369021.png"" style=""height:129px; width:198px"" /></strong></p>

<p><strong>(A) 1, 2 &nbsp;</strong></p>

<p><strong>(B) 2, 2 &nbsp;</strong></p>

<p><strong>(C) 0.5, 0 &nbsp;</strong></p>

<p><strong>(D) 0, 1&nbsp;</strong></p>
","<p><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587369388.png"" style=""height:130px; width:200px"" /></p>
",,,,"2020-04-20 07:56:58","1","1",NULL,"3",NULL,NULL,"375","2","3","2","26","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14203","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23716","25",,"A",,,"1","1","1","<p><strong>Two electric dipoles A, B with respective dipole moments&nbsp;<span class=""math-tex"">\(\overrightarrow{\text d_\text A}=-4 \text {qa}\hat{\text i}\)</span> and <span class=""math-tex"">\(\overrightarrow{\text d_\text B}=2\text {qa}\hat{\text i}\)</span>are placed on the x-axis with a separation R, as shown in the figure. The distance from A at which both of them produce the same potential is:&nbsp;</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587367483.png"" style=""height:62px; width:209px"" /></strong></p>

<p><strong>(A)&nbsp;<span class=""math-tex"">\(\frac{\text R}{\sqrt{2}+1}\)</span></strong></p>

<p><strong>(B)&nbsp;<span class=""math-tex"">\(\frac{\sqrt{2}\text R}{\sqrt{2}+1}\)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\(\frac{\text R}{\sqrt{2}-1}\)</span></strong></p>

<p><strong>(D)&nbsp;<span class=""math-tex"">\(\frac{\sqrt{2}\text R}{\sqrt{2}-1}\)</span></strong></p>
","<p><strong><img alt="""" src=""https://www.testbee.in/preview/show_qimage/1587367973.png"" style=""height:96px; width:150px"" /></strong></p>

<p><strong><span class=""math-tex"">\(\text v_1=\text v_2\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\frac{\text k(2\text {qa})}{\text x^2}=\frac{\text k(4\text {qa})}{(\text R-\text x)^2}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text R-\text x=\sqrt{2}\text x\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\text x=\frac{\text R}{\sqrt{2}+1}\)</span></strong></p>
",,,,"2020-04-20 07:40:30","1","1",NULL,"3",NULL,NULL,"375","1","3","2","25","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14202","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23715","24",,"A",,,"1","1","1","<p><strong>A solid metal cube of edge length 2 cm is moving in a positive y-direction at a constant speed of 6 m/s. There is a uniform magnetic field of 0.1 T in the positive z-direction. The potential difference between the two faces of the cube perpendicular to the x-axis, is: &nbsp;</strong></p>

<p><strong>(A) 12 mV </strong></p>

<p><strong>(B) 6 mV &nbsp;</strong></p>

<p><strong>(C) 1 mV </strong></p>

<p><strong>(D) 2 mV&nbsp;</strong></p>
","<p><span class=""math-tex"">\(\text E=\text {vB}\)</span></p>

<p><span class=""math-tex"">\(\text{ v=Ed=dvB}\)</span></p>
",,,,"2020-04-20 07:15:54","1","1",NULL,"3",NULL,NULL,"375","3","3","2","24","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14201","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23714","23",,"A",,,"1","1","1","<p><strong>Using a nuclear counter the count rate of emitted particles from a radioactive source is measured. At t = 0 it was 1600 counts per second and t = 8 seconds it was 100 counts per second. The count rate observed, as counts per second, at t = 6 seconds is close to: &nbsp;</strong></p>

<p><strong>(A) 200 </strong></p>

<p><strong>(B) 150 &nbsp;</strong></p>

<p><strong>(C) 400 </strong></p>

<p><strong>(D) 360&nbsp;</strong></p>
","<p><strong>In 8 seconds count rate becomes&nbsp;<span class=""math-tex"">\(\frac{1}{16}\)</span>times</strong></p>

<p><strong><span class=""math-tex"">\(\therefore\)</span>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;4 half lives = 8s</strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 1 half lie = 2s&nbsp;</strong></p>

<p><strong>In 6s or 3 half lives, count rate&nbsp;<span class=""math-tex"">\(=\frac{1600}{2^3}=200\)</span>&nbsp;</strong></p>
",,,,"2020-04-20 07:12:36","1","1",NULL,"3",NULL,NULL,"375","2","3","2","23","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14200","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23713","22",,"B",,,"1","1","1","<p><strong>If the magnetic field of a plane electromagnetic wave is given by (The speed of light = &nbsp;<span class=""math-tex"">\(3\times10^8 \ \text {m/s}) \text B=100\times10^{-6}\sin\Big[2\pi\times2\times10^{15}\Big(\text t-\frac{\text x}{\text c}\Big)\Big]\)</span>then the maximum electric field&nbsp;associated with it is: &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(6 × 10^4\text{ N/C}\)</span> </strong></p>

<p><strong>(B) <span class=""math-tex"">\(3 × 10^4 \text{N/C}  \)</span></strong></p>

<p><strong>(C) <span class=""math-tex"">\(4 × 10^4\text{ N/C} \)</span></strong></p>

<p><strong>(D) <span class=""math-tex"">\(4.5 × 10^4 \text{N/C} \)</span></strong></p>
","<p><strong>E = CB&nbsp;</strong></p>
",,,,"2020-04-20 07:08:45","1","1",NULL,"3",NULL,NULL,"375","1","3","2","22","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14199","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23712","21",,"C",,,"1","1","1","<p><strong>To get output &lsquo;1&rsquo; at R, for the given logic gate circuit the input values must be: &nbsp;</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587365519.png"" style=""height:84px; width:200px"" /></strong></p>

<p><strong>(A) X = 0, Y = 1 &nbsp;</strong></p>

<p><strong>(B) X = 1, Y = 1 &nbsp;</strong></p>

<p><strong>(C) X = 1, Y = 0 &nbsp;</strong></p>

<p><strong>(D) X = 0, Y = 0 &nbsp;&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\text R=\overline{\text P+\text Q}=\overline{(\overline{\text x}+\text y)+(\overline{\text x\overline{\text y}})}\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(=\big(\overline{\overline{\text x}+\text y}\big).\big(\text x\overline{\text y}\big)\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span class=""math-tex"">\(=\big({\text x}.\overline{\text y}\big).\big(\text x\overline{\text y}\big)\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(=\text x\overline{\text y}\)</span></strong></p>

<p><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(\)</span></strong></p>

<p>&nbsp;</p>
",,,,"2020-04-20 07:01:16","1","1",NULL,"3",NULL,NULL,"375","3","3","2","21","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14198","3","3","1",,"Incomplete formula in the solution.. First line",NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23685","20",,"A",,,"1","1","1","<p><strong>A plano-convex lens of refractive index&nbsp;<span class=""math-tex"">\(\mu_1\)</span> and focal length&nbsp;<span class=""math-tex"">\(\text f_1\)</span> is kept in contact with another plano concave lens of refractive index <span class=""math-tex"">\(\mu_2\)</span> and focal length <span class=""math-tex"">\(\text f_2\)</span>. If the radius of curvature of their spherical faces is R each and, then <span class=""math-tex"">\(\mu_1\)</span>&nbsp;and <span class=""math-tex"">\(\mu_2\)</span>&nbsp;are related as: &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(\mu_1 + \mu_2 = 3 \)</span></strong></p>

<p><strong>(B) <span class=""math-tex"">\(2\mu_1 + \mu_2 = 1  \)</span></strong></p>

<p><strong>(C)&nbsp;<span class=""math-tex"">\( 3\mu_2 + \mu_1 = 1 \)</span></strong></p>

<p><strong>(D) <span class=""math-tex"">\(2\mu_2 + \mu_1 = 1 \)</span></strong></p>
","<p><span class=""math-tex"">\(\frac{1}{\text f_1}=(\mu_1-1)\Big(\frac{1}{\text R}-\frac{1}{\infty}\Big); \frac{1}{\text f_2}=(\mu_2-1)\Big(\frac{1}{\infty}-\frac{1}{\text R}\Big)\)</span></p>

<p><span class=""math-tex"">\(\frac{1}{\text f_1}=\frac{\mu-1}{\text R};\frac{1}{\text f_2}=-\Big(\frac{\mu_2-1}{\text R}\Big)\)</span></p>

<p><span class=""math-tex"">\(\text f_2=2\text f_1 \ \ ;\ \ \frac{1}{\text f_1}=\frac{2}{\text f_2}\)</span></p>

<p><span class=""math-tex"">\(\frac{\mu_1-1}{\text R}=\frac{-2(\mu_2-1)}{\text R}\)</span></p>

<p><span class=""math-tex"">\(\mu_1+2\mu_2=3\)</span></p>
",,,,"2020-04-18 09:06:49","1","1",NULL,"3",NULL,NULL,"375","3","3","2","20","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14197","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23683","19",,"B",,,"1","1","1","<p><strong>A train moves towards a stationary observer with speed 34 m/s. The train sounds a whistle and its frequency registered by the observer is <span class=""math-tex"">\(\text f_1.\)</span> If the speed of the train is reduced to 17 m/s, the frequency registered is If&nbsp;<span class=""math-tex"">\(\text f_2.\)</span>&nbsp;If speed of sound is 340 m/s, then the ratio <span class=""math-tex"">\(\text f_1/\text f_2 \)</span>is: &nbsp;</strong></p>

<p><strong>(A) 18/17 </strong></p>

<p><strong>(B) 19/18 &nbsp;</strong></p>

<p><strong>(C) 20/19 </strong></p>

<p><strong>(D) 21/20&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\text f_1=\text f_\circ\Big(\frac{340}{340-17}\Big)\ \ ;\ \ \text f_2=\text f_\circ\Big(\frac{340}{340-34}\Big)\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\frac{\text f_1}{\text f_2}=\frac{306}{323} \ \ \text {or} \ \ \frac{18\times17}{19\times17}\ \ \text {or} \ \ \frac{18}{19}\)</span></strong></p>
",,,,"2020-04-18 08:51:43","1","1",NULL,"3",NULL,NULL,"375","3","3","2","19","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14196","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23682","18",,"D",,,"1","1","1","<p><strong>A string of length 1 m and mass 5 g is fixed at both ends. The tension in the string is 8.0 N. The string is set into vibration using an external vibrator of frequency 100 Hz. The separation between successive nodes on the string is close to: &nbsp;</strong></p>

<p><strong>(A) 10.0 cm </strong></p>

<p><strong>(B) 33.3 cm &nbsp;</strong></p>

<p><strong>(C) 16.6 cm </strong></p>

<p><strong>(D) 20.0 cm&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\text f=\frac{\text n}{2\ell}\sqrt{\frac{\text T}{\text m}}\)</span></strong></p>

<p><strong>On solving, n = 5, </strong></p>

<p><strong>5 loops are formed in 1 m. </strong></p>

<p><strong>&nbsp;<span class=""math-tex"">\(\therefore\)</span>&nbsp;Separation between successive nodes&nbsp;<span class=""math-tex"">\(=\frac{1}{5}\text m=20\text {cm}\)</span></strong></p>

<p>&nbsp;</p>
",,,,"2020-04-18 08:44:51","1","1",NULL,"3",NULL,NULL,"375","2","3","2","18","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14195","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","medium","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23680","17",,"A",,,"1","1","1","<p><strong>Water flows into a large tank with flat bottom at the rate of&nbsp; <span class=""math-tex"">\(10^{-4} \text m^3\text s^{-1}. \)</span>Water is also leaking out of a hole of area 1 <span class=""math-tex"">\(\text {cm}^2\)</span> at its bottom. If the height of the water in the tank remains steady, then this height is: &nbsp;</strong></p>

<p><strong>(A) 5.1 cm </strong></p>

<p><strong>(B) 1.7 cm &nbsp;</strong></p>

<p><strong>(C) 4 cm </strong></p>

<p><strong>(D) 2.9 cm&nbsp;</strong></p>
","<p><strong><span class=""math-tex"">\(\frac{\text {dV}}{\text {dt}}=\phi-\text a\sqrt{2\text {gh}}=0\)</span>&nbsp; &nbsp;&nbsp;&nbsp;(for maximum height)&nbsp;</strong></p>

<p><strong><span class=""math-tex"">\(\text h=\frac{\phi^2}{2\text {ga}^2}=\frac{10^{-8}}{2\times9.8\times10^{-8}}=5.1 \text{cm}\)</span></strong></p>
",,,,"2020-04-18 08:40:37","1","1",NULL,"3",NULL,NULL,"375","1","3","2","17","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14194","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","easy","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23679","16",,"B",,,"1","1","1","<p><strong>A satellite is moving with a constant speed <span class=""math-tex"">\(\upsilon\)</span>&nbsp;in circular orbit around the earth. An object of mass &lsquo;m&rsquo; is ejected from the satellite such that it just escapes from the gravitational pull of the earth. At the time of ejection, the kinetic energy of the object is: &nbsp;</strong></p>

<p><strong>(A) <span class=""math-tex"">\(2 \text m\upsilon^2 \)</span></strong></p>

<p><strong>(B) <span class=""math-tex"">\(\text m\upsilon^2\)</span>&nbsp;</strong></p>

<p><strong>(C) <span class=""math-tex"">\(\frac{1}{2} \text m\upsilon^ 2 \)</span></strong></p>

<p><strong>(D) <span class=""math-tex"">\(\frac{3}{2} \text m\upsilon^2 \)</span></strong></p>
","<p><strong>Initially, kinetic energy&nbsp;<span class=""math-tex"">\(=\frac{1}{2}\text {mv}^2=\frac{1}{2}\text m\frac{\text {GM}_\text e}{\text r}\)</span></strong></p>

<p><strong>By conservation of M.E.,&nbsp;</strong></p>

<p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span class=""math-tex"">\(\frac{-\text {GM}_\text {e}\text m}{\text r}+\text {KE}=0\)</span></p>

<p><span class=""math-tex"">\(\text {KE}=\frac{\text {GM}_\text e\text m}{\text r}=\text {mv}^2\)</span></p>
",,,,"2020-04-18 08:35:01","1","1",NULL,"3",NULL,NULL,"375","3","3","2","16","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14193","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
"23678","15",,"B",,,"1","1","1","<p><strong>Three Carnot engines operate in series between a heat source at a temperature <span class=""math-tex"">\(\text T_1\)</span> and a heat sink at temperature <span class=""math-tex"">\(\text T_4 \)</span>(see figure). There are two other reservoirs at temperature <span class=""math-tex"">\(\text T_2 \)</span>and <span class=""math-tex"">\(\text T_3,\)</span> as shown, with <span class=""math-tex"">\(\text T_1 &gt; \text T_2 &gt; \text T_3 &gt;\text  T_4.\)</span> The three engines are equally efficient if:&nbsp;</strong></p>

<p><strong><img alt="""" src="" https://www.testbee.in/preview/show_qimage/1587197759.png"" style=""height:120px; width:120px"" /></strong></p>

<p>(A)&nbsp;<span class=""math-tex"">\(\text T_2=(\text T_1\text T_4)^{1/2}; \text T_3=(\text T^2_1\text T_4)^{1/3}\)</span></p>

<p>(B)&nbsp;<span class=""math-tex"">\(\text T_2=(\text T^2_1\text T_4)^{1/3}; \text T_3=(\text T_1\text T^4_2)^{1/3}\)</span></p>

<p>(C)&nbsp;<span class=""math-tex"">\(\text T_2=(\text T_1\text T^2_4)^{1/3}; \text T_3=(\text T^2_1\text T_4)^{1/3}\)</span></p>

<p>(D)&nbsp;<span class=""math-tex"">\(\text T_2=(\text T^3_1\text T_4)^{1/4}; \text T_3=(\text T_1\text T^3_4)^{1/4}\)</span></p>
","<p><strong><span class=""math-tex"">\(\text n_1=\text n_2=\text n_3\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow  \ \ \ 1-\frac{\text T_2}{\text T_1}=1-\frac{\text T_3}{\text T _2}=1-\frac{\text T_4}{\text T_3}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow  \ \ \ \frac{\text T_2}{\text T_1}=\frac{\text T_3}{\text T _2}=\frac{\text T_4}{\text T_3}\)</span></strong></p>

<p><strong><span class=""math-tex"">\(\Rightarrow \ \ \text T_2\text T_3=\text T_1\text T_4\ \ \text{and }\ \  \frac{\text T^2_3}{\text T_2}=\text T_4\)</span></strong></p>

<p><strong>Solve for <span class=""math-tex"">\(\text T_2\)</span> and <span class=""math-tex"">\(\text T_3.\)</span></strong></p>
",,,,"2020-04-18 08:24:17","1","1",NULL,"3",NULL,NULL,"375","3","3","2","15","2","7","5","physics",NULL,NULL,"JEE Main","10th January 2019(Shift 1)","A,B,C,D","7","rajeshri","mestry","14192","3","3","1",,,NULL,"PHY",NULL,"1","1",NULL,NULL,"MCQ","375","1","3","high","5","L4","Across all chapters (JEE Main)","0",NULL,"1","Published","success","1","Previous years papers","3"
